Model,Params,MSE_val,MAE_train,MAE_val,RMSE_train,RMSE_val,R2_train,R2_val,feature_subset
LinearRegression,{'fit_intercept': True},1.4059958771153926,0.8429294923170498,0.9259991007347881,1.09563406807093,1.1857469701059298,0.08355824600861916,-0.04919051915561709,"['days_since_election', 'seats']"
LinearRegression,{'fit_intercept': False},54.23822092918992,7.149773034636066,7.179311737243971,7.317241964996907,7.364660272489826,-39.90292112703574,-41.8484843404085,"['days_since_election', 'seats']"
LinearRegression,{'fit_intercept': True},1.2606274433345002,0.7227506846136041,0.8625343713276201,0.9917047794487589,1.1227766667216148,0.24777810456638444,0.06070872730114629,"['days_since_election', 'seats', 'state_market']"
LinearRegression,{'fit_intercept': False},54.164330014252066,7.155568227600748,7.180143729229368,7.3150712688998825,7.3596419759559,-39.878781446810095,-41.81268419860386,"['days_since_election', 'seats', 'state_market']"
LinearRegression,{'fit_intercept': True},1.3241990339507823,0.7072322904583859,0.8851591267346434,0.9700295982962089,1.150738473307807,0.278822740952435,-0.006666348962568541,"['seats', 'state_market', 'block_left', 'block_right']"
LinearRegression,{'fit_intercept': False},53.5958405930683,7.2953091040504825,7.234846805372715,7.384260643695932,7.320918015731928,-40.64542073838599,-41.04204435739,"['seats', 'state_market', 'block_left', 'block_right']"
LinearRegression,{'fit_intercept': True},1.3127659415747905,0.7081130564597246,0.8812225145148109,0.969987136061439,1.1457599842789024,0.27889392307979477,0.0029590033502304436,"['days_since_election', 'seats', 'block_left', 'block_right', 'state_market']"
LinearRegression,{'fit_intercept': False},54.11854853548767,7.1509074287050405,7.183464296481604,7.309375707821069,7.35653101233779,-39.815524893095414,-41.78624232642349,"['days_since_election', 'seats', 'block_left', 'block_right', 'state_market']"
LinearRegression,{'fit_intercept': True},1.505539117311657,0.8371557478521803,0.9629113070344375,1.0896185254597188,1.22700412277696,0.0929886383054101,-0.14904355806251643,"['days_since_election_2', 'seats', 'government_status_coalition', 'government_status_opposition', 'government_status_support']"
LinearRegression,{'fit_intercept': False},65.35547904248334,6.5526423723586085,7.183514510562127,7.091870538326812,8.084273563065722,-37.536921280473436,-54.72726795864778,"['days_since_election_2', 'seats', 'government_status_coalition', 'government_status_opposition', 'government_status_support']"
LinearRegression,{'fit_intercept': True},1.5308829551496892,0.7342775567722934,0.9540498404841627,1.0053493513497322,1.2372885496721002,0.2226586319893566,-0.16634198020136287,"['days_since_election', 'seats', 'government_status_coalition', 'government_status_opposition', 'government_status_support', 'block_left', 'block_right']"
LinearRegression,{'fit_intercept': False},73.7293634416369,7.988160595945125,8.008290212223848,8.688342865822417,8.586580427716083,-60.37126353940956,-65.47372007600354,"['days_since_election', 'seats', 'government_status_coalition', 'government_status_opposition', 'government_status_support', 'block_left', 'block_right']"
LinearRegression,{'fit_intercept': True},1.4912106595579557,0.8380873614181379,0.958009387711724,1.0913390701683667,1.2211513663579776,0.09013103647731979,-0.13448195985940511,"['seats', 'government_status_coalition', 'government_status_opposition', 'government_status_support']"
LinearRegression,{'fit_intercept': False},62.59188773237916,6.879603712903383,7.335823279049881,7.177576236094938,7.9115035064378985,-38.4878396431798,-50.62619036138376,"['seats', 'government_status_coalition', 'government_status_opposition', 'government_status_support']"
LinearRegression,{'fit_intercept': True},1.5194313999205054,0.8595385462994709,0.9557035175535479,1.1293660900830254,1.232652181241937,0.026232902935223096,-0.16203008516002734,"['government_status_coalition', 'government_status_opposition', 'government_status_support']"
LinearRegression,{'fit_intercept': False},62.38650388909415,6.892242881757333,7.333918096955442,7.185533027605651,7.898512764381289,-38.57332259657722,-50.31030911174857,"['government_status_coalition', 'government_status_opposition', 'government_status_support']"
LinearRegression,{'fit_intercept': True},1.3065814899653994,0.7017490674925985,0.8787808777356767,0.9610113254917043,1.1430579556459066,0.29389140840401023,0.01612055286468797,"['seats', 'government_status_coalition', 'government_status_opposition', 'government_status_support', 'state_market']"
LinearRegression,{'fit_intercept': False},62.623884028612366,6.87228273686692,7.34682855664696,7.152530584304966,7.913525385604848,-38.216331292412406,-50.53097580507956,"['seats', 'government_status_coalition', 'government_status_opposition', 'government_status_support', 'state_market']"
LinearRegression,{'fit_intercept': True},1.5846890669297578,0.7878338245791763,0.9771191303063325,1.0623594695847194,1.2588443378471215,0.1356787787917068,-0.21260848074923897,"['government_status_coalition', 'government_status_opposition', 'government_status_support', 'block_left', 'block_right']"
LinearRegression,{'fit_intercept': False},62.44779917983104,6.885718551553697,7.352922411494618,7.1691854982887735,7.902391991025947,-38.40008356785997,-50.25759011004807,"['government_status_coalition', 'government_status_opposition', 'government_status_support', 'block_left', 'block_right']"
LinearRegression,{'fit_intercept': True},1.3741559407990371,0.6891368704714259,0.9055888653697091,0.94433017263232,1.1722439766529138,0.3173448801473323,-0.061316981260489956,"['seats', 'government_status_coalition', 'government_status_opposition', 'government_status_support', 'block_left', 'block_right', 'state_market']"
LinearRegression,{'fit_intercept': False},62.79349472583213,6.870512512726995,7.360943022358613,7.14969992343852,7.924234646060913,-38.18751673975544,-50.69684469986942,"['seats', 'government_status_coalition', 'government_status_opposition', 'government_status_support', 'block_left', 'block_right', 'state_market']"
