Model,Params,MSE_val,MAE_train,MAE_val,RMSE_train,RMSE_val,R2_train,R2_val,feature_subset
XGBoost,"{'learning_rate': 0.002, 'max_depth': 2, 'n_estimators': 10}",1.3883795744875178,0.8718221355558304,0.9094776062981494,1.1464055169035914,1.1782951983639405,0.007244029521499256,-0.030948305246167103,"['days_since_election', 'seats']"
XGBoost,"{'learning_rate': 0.002, 'max_depth': 2, 'n_estimators': 30}",1.3805189163005973,0.8651688532168463,0.9069312998014681,1.1384625116746416,1.174954857133072,0.02089910513803255,-0.02528414498099602,"['days_since_election', 'seats']"
XGBoost,"{'learning_rate': 0.002, 'max_depth': 2, 'n_estimators': 50}",1.373321015708524,0.8589174584056213,0.9045994549202739,1.1310657808645903,1.1718877999657322,0.03351989993017652,-0.020149739282372542,"['days_since_election', 'seats']"
XGBoost,"{'learning_rate': 0.002, 'max_depth': 2, 'n_estimators': 100}",1.3580818853201215,0.8448082988385901,0.8998027066224132,1.1147258176963206,1.1653677039115686,0.06107418916776877,-0.009466438567704174,"['days_since_election', 'seats']"
XGBoost,"{'learning_rate': 0.002, 'max_depth': 2, 'n_estimators': 200}",1.3347429258720078,0.8220214896349226,0.8924288689646953,1.0895116435583188,1.1553107486178806,0.1027136810889936,0.006120598890177067,"['days_since_election', 'seats']"
XGBoost,"{'learning_rate': 0.002, 'max_depth': 5, 'n_estimators': 10}",1.3800986798771024,0.8692706807265228,0.9066661020608238,1.1432797514843045,1.1747760126411768,0.012668314774627131,-0.02512185553415831,"['days_since_election', 'seats']"
XGBoost,"{'learning_rate': 0.002, 'max_depth': 5, 'n_estimators': 30}",1.3569092711191069,0.8576803040230725,0.8988837455740296,1.1293246278572087,1.1648644861609898,0.0366054057905912,-0.008714110176650866,"['days_since_election', 'seats']"
XGBoost,"{'learning_rate': 0.002, 'max_depth': 5, 'n_estimators': 50}",1.3359837359138307,0.8466465280601844,0.8917634153883385,1.1161842925033996,1.1558476265986926,0.058868908005495435,0.005953553641023649,"['days_since_election', 'seats']"
XGBoost,"{'learning_rate': 0.002, 'max_depth': 5, 'n_estimators': 100}",1.2931664298183387,0.8213974738947819,0.8767632436399914,1.0863903229954985,1.1371747578179612,0.10835394218064257,0.03552359769892085,"['days_since_election', 'seats']"
XGBoost,"{'learning_rate': 0.002, 'max_depth': 5, 'n_estimators': 200}",1.2327037906512466,0.7800021978669353,0.854685390211902,1.0383941367104383,1.1102719444583145,0.18521651941366954,0.07613582075992192,"['days_since_election', 'seats']"
XGBoost,"{'learning_rate': 0.002, 'max_depth': 10, 'n_estimators': 10}",1.3784911387620677,0.8671113355695765,0.9063155991225915,1.140228838615247,1.1740916228140237,0.017940416471159303,-0.0238770519825898,"['days_since_election', 'seats']"
XGBoost,"{'learning_rate': 0.002, 'max_depth': 10, 'n_estimators': 30}",1.352477889608669,0.8513262104374621,0.8979660102158845,1.120310828151241,1.162960828922741,0.05195249841355118,-0.0053172788518413535,"['days_since_election', 'seats']"
XGBoost,"{'learning_rate': 0.002, 'max_depth': 10, 'n_estimators': 50}",1.328866386404959,0.8363301666049141,0.8902767608232955,1.1014704681150795,1.15276467086954,0.0835659197040779,0.011340445435692037,"['days_since_election', 'seats']"
XGBoost,"{'learning_rate': 0.002, 'max_depth': 10, 'n_estimators': 100}",1.2810769203503316,0.8022599375126515,0.8743513415389743,1.058893793606621,1.131846685885651,0.15301589373090838,0.04414971136966016,"['days_since_election', 'seats']"
