Model,Params,MSE_val,MAE_train,MAE_val,RMSE_train,RMSE_val,R2_train,R2_val,feature_subset
LinearRegression,{'fit_intercept': True},1.3509567597893464,0.8489169062388634,0.9075916634179828,1.1030153688458577,1.1623066547987009,0.08052582938790243,-0.002914647639642337,"['days_since_election', 'seats']"
LinearRegression,{'fit_intercept': False},60.78940628230749,6.335793023341552,7.668392363464963,6.69840980916952,7.796756138440363,-34.34015443232046,-49.11372525017568,"['days_since_election', 'seats']"
LinearRegression,{'fit_intercept': True},1.181305208499813,0.7304888016822144,0.8298832170367012,1.0005440273024182,1.0868786539903215,0.2423484634350879,0.12146570928333421,"['days_since_election', 'seats', 'state_market']"
LinearRegression,{'fit_intercept': False},60.68916255584232,6.337337269084354,7.669742430982456,6.690687413836804,7.7903249326226645,-34.29327460192294,-49.068814634858306,"['days_since_election', 'seats', 'state_market']"
LinearRegression,{'fit_intercept': True},1.1509624399004361,0.7166538752480751,0.8182899247536533,0.9828520480164135,1.0728291755449402,0.2682702217956944,0.1333357889413602,"['seats', 'state_market', 'block_left', 'block_right']"
LinearRegression,{'fit_intercept': False},53.92730283992799,7.303811047956808,7.262019245816042,7.390177616546381,7.343521147237746,-40.280484283943004,-41.23740119637981,"['seats', 'state_market', 'block_left', 'block_right']"
LinearRegression,{'fit_intercept': True},1.1465084745235372,0.7171675039644766,0.8169035591454396,0.9825286486104406,1.070751359804664,0.2687707378222359,0.13574593340025545,"['days_since_election', 'seats', 'block_left', 'block_right', 'state_market']"
LinearRegression,{'fit_intercept': False},60.608074413923006,6.334974382867256,7.671881072759308,6.687614422099645,7.785118779692639,-34.2467712889352,-49.02243845806174,"['days_since_election', 'seats', 'block_left', 'block_right', 'state_market']"
LinearRegression,{'fit_intercept': True},1.397470321696748e+18,0.8395161546238996,426228978.6700383,1.0967394360218952,1182146489.1022382,0.09047062024738063,-1.7072870761840271e+19,"['days_since_election_2', 'seats', 'government_status_coalition', 'government_status_opposition', 'government_status_support']"
LinearRegression,{'fit_intercept': False},60.68264856356996,5.5501933313437375,6.719265439050984,6.043299596204884,7.789906839209951,-30.340097872080516,-60.05668043648417,"['days_since_election_2', 'seats', 'government_status_coalition', 'government_status_opposition', 'government_status_support']"
LinearRegression,{'fit_intercept': True},4.676708743666628e+19,0.7439029180336381,2465709100.6653347,1.0174573267359637,6838646608.552476,0.21338374461782336,-5.713526996298823e+20,"['days_since_election', 'seats', 'government_status_coalition', 'government_status_opposition', 'government_status_support', 'block_left', 'block_right']"
LinearRegression,{'fit_intercept': False},76.37375115557637,6.76368907128433,7.384244454205214,7.726408377488811,8.739207696100166,-59.88241998398443,-75.29918834715797,"['days_since_election', 'seats', 'government_status_coalition', 'government_status_opposition', 'government_status_support', 'block_left', 'block_right']"
LinearRegression,{'fit_intercept': True},1.958445381362579e+25,0.8405424558015948,1595612420286.6372,1.0980646260097444,4425432613160.638,0.08826891011450701,-2.3926293412896423e+26,"['seats', 'government_status_coalition', 'government_status_opposition', 'government_status_support']"
LinearRegression,{'fit_intercept': False},58.88076062125155,6.07519449021853,6.683876006984143,6.281812833513663,7.673379999794846,-32.92552001293663,-55.3611742260705,"['seats', 'government_status_coalition', 'government_status_opposition', 'government_status_support']"
LinearRegression,{'fit_intercept': True},3.014849536012322e+25,0.8613456575303665,1979723313197.59,1.1325290820662246,5490764551510.401,0.03045455097453288,-3.68323647321658e+26,"['government_status_coalition', 'government_status_opposition', 'government_status_support']"
LinearRegression,{'fit_intercept': False},59.07434753203731,6.089977758965033,6.701311812033813,6.293286637722102,7.685983836311218,-33.00208962869035,-55.585645488998786,"['government_status_coalition', 'government_status_opposition', 'government_status_support']"
LinearRegression,{'fit_intercept': True},1.543936283538978e+25,0.7258790520907052,1416727626822.4453,0.9856379665929155,3929295462979.3086,0.26472061372873606,-1.8862242920999007e+26,"['seats', 'government_status_coalition', 'government_status_opposition', 'government_status_support', 'state_market']"
LinearRegression,{'fit_intercept': False},58.652535871020724,6.046621342827857,6.663102262249126,6.241965114173343,7.6584943605790246,-32.664603409488635,-55.239119402161364,"['seats', 'government_status_coalition', 'government_status_opposition', 'government_status_support', 'state_market']"
LinearRegression,{'fit_intercept': True},3.0180466315410943e+25,0.7971664503382873,1980772733305.206,1.0740016451612742,5493675119208.538,0.1267155183149288,-3.687142359304516e+26,"['government_status_coalition', 'government_status_opposition', 'government_status_support', 'block_left', 'block_right']"
LinearRegression,{'fit_intercept': False},58.963514780052336,6.071531814580678,6.686585950625897,6.269255666958611,7.678770395060158,-32.85295943526517,-55.52884413554636,"['government_status_coalition', 'government_status_opposition', 'government_status_support', 'block_left', 'block_right']"
LinearRegression,{'fit_intercept': True},1.7686357416927617e+25,0.7045137203029047,1516320040163.6665,0.9608341021486929,4205515119093.928,0.301509301149416,-2.1607392321983278e+26,"['seats', 'government_status_coalition', 'government_status_opposition', 'government_status_support', 'block_left', 'block_right', 'state_market']"
LinearRegression,{'fit_intercept': False},58.6602474812925,6.0418708650438475,6.6673225732837365,6.237153173356607,7.658997811808834,-32.648510767642804,-55.30474195702518,"['seats', 'government_status_coalition', 'government_status_opposition', 'government_status_support', 'block_left', 'block_right', 'state_market']"
